1.0 1.25712060075 0.946542387402 0.797450965363 0.788401496539 0.0274454335268 1.79403502069 0.0001 200.0 
1.0 1.38348789699 0.766868592481 0.999439055564 1.0244259002 0.121667422052 1.72757695765 0.0001 200.0 
1.0 1.14849161301 0.816243633144 0.838470812625 1.04109973294 0.0094241929684 1.73729072521 0.0001 200.0 
1.0 1.28313853232 0.869226485838 0.96126659902 1.17293147336 0.056174927375 1.71496993305 0.0001 200.0 
1.0 1.36361537171 0.73658129218 1.1296947465 1.134768365 0.0101880683893 1.91313850375 0.0001 200.0 
1.0 1.10595787725 1.03843477944 0.7668705333 0.748579987783 0.0581525834302 1.80728464262 0.0001 200.0 
1.0 1.10139297618 0.984386190833 0.949987930343 0.819988373525 0.121595608438 1.68580010132 0.0001 200.0 
1.0 1.30178604567 0.946145328114 0.897556595444 1.13233991548 0.0847686061776 1.93451591324 0.0001 200.0 
1.0 1.29086000121 0.921270804531 0.836032025109 1.01562397631 0.0667411911108 1.71385721688 0.0001 200.0 
1.0 1.09688096004 0.904992535602 1.05499347103 0.899217463646 0.194721208617 1.50874481714 0.0001 200.0 
1.0 1.49206654461 1.02478280468 1.03849947476 0.90163778793 0.158120534434 1.80215426217 0.0001 200.0 
1.0 1.47562834347 0.898783761056 1.11553382881 0.776539208272 0.166183922802 1.94389598409 0.0001 200.0 
1.0 1.00448300383 0.899270733574 0.711482570453 1.17529012275 0.0898795577213 1.65245327419 0.0001 200.0 
1.0 1.14858157526 0.73310549215 1.07790702003 0.833482473121 0.0842234532638 1.69140642761 0.0001 200.0 
1.0 1.18869620743 0.759696961381 0.767871732711 1.06295542234 0.035755405592 1.94075298264 0.0001 200.0 
1.0 1.10201703555 0.888367924025 0.870592312255 1.14011480939 0.159155715481 1.91147915732 0.0001 200.0 
1.0 1.05635957797 1.12350532905 0.729207458903 0.771996428625 0.0298632550378 1.78570948518 0.0001 200.0 
1.0 1.01990786889 1.11968693064 0.735591310721 1.12483713399 0.0859366072705 1.82408413966 0.0001 200.0 
1.0 1.18858323986 1.05068537044 0.784997827537 1.08577284425 0.146683334549 1.92780775518 0.0001 200.0 
1.0 1.06235212882 0.763313934639 1.10484503594 0.734180192647 0.0368301562363 1.60116110167 0.0001 200.0 
1.0 1.3236610325 0.963285819767 1.10743503636 0.846764479959 0.189059301233 1.78213252671 0.0001 200.0 
1.0 1.22834237546 0.795817750974 0.831146313575 0.814083507295 0.181426360041 1.51384990905 0.0001 200.0 
1.0 1.24996873182 0.938354582146 0.997191498805 0.903767194847 0.0151485483915 1.71672891162 0.0001 200.0 
1.0 1.18461212347 0.935987781653 0.994181573863 1.12880726261 0.156025130973 1.59729769198 0.0001 200.0 
1.0 1.45932597295 1.04540410789 0.946760127439 0.889885449534 0.148081579089 1.62365846479 0.0001 200.0 
1.0 1.14920945196 0.867923292844 0.74015935591 1.07490028754 0.0523450664173 1.51370635495 0.0001 200.0 
1.0 1.05425527617 0.732415289846 0.948886940486 0.884782045604 0.0740691253846 1.91087377216 0.0001 200.0 
1.0 1.20729673123 1.18533382494 0.731331797607 0.782492971155 0.0606000746177 1.89931836686 0.0001 200.0 
1.0 1.42853230227 0.972922883366 0.782873078708 0.889039081782 0.149024153205 1.50075918588 0.0001 200.0 
1.0 1.36473980901 0.892254639949 0.934574139948 1.01297524808 0.126268910023 1.78122980539 0.0001 200.0 
1.0 1.33976025263 0.704376952407 0.984200285005 0.825689039822 0.150303758778 1.54524636597 0.0001 200.0 
1.0 1.3133870856 1.04702846668 0.979367239842 0.940837668292 0.11203927962 1.61514872352 0.0001 200.0 
1.0 1.28708010101 0.839545601371 1.07419353152 0.946888193303 0.110711650281 1.91149739488 0.0001 200.0 
1.0 1.31984470251 1.00416966856 0.94446938836 0.814624341289 0.0154668099225 1.94550659678 0.0001 200.0 
1.0 1.17457971784 0.735044578581 1.08398334367 0.988432024272 0.0495163625163 1.60243097148 0.0001 200.0 
1.0 1.49722191821 0.745468396798 0.757990444454 0.786091215036 0.081900801525 1.93573061727 0.0001 200.0 
1.0 1.49217175332 0.745227333246 0.895443089724 0.77392582049 0.142546427569 1.74667466168 0.0001 200.0 
1.0 1.17126254748 1.04216213184 1.06613929885 0.946015464913 0.155016423429 1.66181809 0.0001 200.0 
